DATE,OPEN,HIGH,LOW,CLOSE,VOL
09/02 14:50,20560,20560,20550,20550,23157
09/02 14:45,20550,20570,20550,20550,58560
09/02 14:40,20540,20550,20520,20550,82690
09/02 14:35,20520,20540,20510,20530,34400
09/02 14:30,20510,20530,20510,20520,41202
09/02 14:25,20510,20520,20510,20510,19368
09/02 14:20,20500,20520,20500,20510,27085
09/02 14:15,20480,20510,20480,20500,49081
09/02 14:10,20470,20490,20460,20490,75373
09/02 14:05,20470,20480,20460,20470,30885
09/02 14:00,20500,20500,20460,20470,54690
09/02 13:55,20510,20510,20500,20500,18541
09/02 13:50,20530,20530,20510,20510,19301
09/02 13:45,20510,20530,20510,20520,34014
09/02 13:40,20510,20520,20500,20510,5321
09/02 13:35,20510,20520,20500,20500,31144
09/02 13:30,20510,20520,20510,20520,44612
09/02 13:25,20500,20510,20480,20510,37679
09/02 13:20,20500,20510,20500,20510,15201
09/02 13:15,20510,20520,20500,20510,32819
09/02 13:10,20490,20520,20490,20510,81059
09/02 13:05,20480,20500,20470,20500,19906
09/02 13:00,20470,20480,20470,20480,104229
09/02 12:55,20470,20480,20460,20460,36143
09/02 12:50,20460,20480,20450,20470,63424
09/02 12:45,20460,20460,20440,20460,41570
09/02 12:40,20470,20470,20450,20460,71026
09/02 12:35,20460,20490,20450,20470,169717
09/02 11:35,20520,20520,20520,20520,6577
09/02 11:30,20550,20550,20500,20510,26632
09/02 11:25,20540,20550,20530,20550,19977
09/02 11:20,20550,20550,20530,20530,38368
09/02 11:15,20520,20550,20510,20550,37463
09/02 11:10,20510,20520,20500,20520,52302
09/02 11:05,20520,20540,20500,20510,59850
09/02 11:00,20550,20550,20530,20530,41763
09/02 10:55,20550,20560,20540,20550,21442
09/02 10:50,20520,20550,20510,20550,32444
09/02 10:45,20550,20550,20510,20520,35365
09/02 10:40,20540,20550,20510,20550,101576
09/02 10:35,20540,20540,20520,20530,105008
09/02 10:30,20560,20570,20540,20540,44702
09/02 10:25,20570,20590,20550,20550,42797
09/02 10:20,20580,20580,20550,20570,74327
09/02 10:15,20590,20590,20570,20570,25388
09/02 10:10,20610,20610,20570,20590,87073
09/02 10:05,20580,20610,20580,20610,31782
09/02 10:00,20580,20600,20570,20590,55532
09/02 09:55,20610,20610,20570,20580,73353
09/02 09:50,20610,20620,20590,20610,80954
09/02 09:45,20590,20630,20590,20610,107302
09/02 09:40,20580,20600,20570,20590,34547
09/02 09:35,20610,20610,20570,20580,116126
09/02 09:30,20590,20600,20570,20600,84511
09/02 09:25,20590,20600,20560,20590,73356
09/02 09:20,20610,20630,20580,20590,170378
09/02 09:15,20590,20640,20580,20620,190216
09/02 09:10,20570,20600,20530,20580,164967
09/02 09:05,20610,20630,20550,20560,430739
09/01 15:01,20380,20390,20370,20390,114833
09/01 15:00,20410,20410,20380,20380,158848
09/01 14:55,20400,20420,20390,20410,46044
09/01 14:50,20370,20400,20360,20400,54454
09/01 14:45,20390,20390,20360,20370,85673
09/01 14:40,20390,20400,20380,20390,26037
09/01 14:35,20410,20410,20380,20400,22448
09/01 14:30,20400,20420,20390,20410,56552
09/01 14:25,20380,20410,20380,20400,64462
09/01 14:20,20380,20390,20370,20380,7617
09/01 14:15,20360,20390,20360,20390,48966
09/01 14:10,20370,20380,20360,20360,10096
09/01 14:05,20370,20380,20360,20370,19508
09/01 14:00,20360,20370,20360,20370,33547
09/01 13:55,20360,20370,20350,20360,70450
09/01 13:50,20380,20380,20360,20370,11182
09/01 13:45,20380,20400,20370,20380,79518
09/01 13:40,20350,20380,20340,20380,31868
09/01 13:35,20360,20380,20350,20350,30353
09/01 13:30,20370,20370,20350,20370,28557
09/01 13:25,20380,20380,20360,20370,16642
09/01 13:20,20360,20380,20350,20380,33527
09/01 13:15,20340,20360,20330,20360,22489
09/01 13:10,20350,20360,20340,20340,28206
09/01 13:05,20340,20370,20340,20350,36270
09/01 13:00,20350,20370,20330,20340,62523
09/01 12:55,20330,20360,20320,20350,63099
09/01 12:50,20310,20330,20290,20330,47353
09/01 12:45,20300,20330,20300,20310,50427
09/01 12:40,20290,20310,20280,20290,76976
09/01 12:35,20400,20410,20290,20290,230223
09/01 11:35,20390,20390,20390,20390,2097
09/01 11:30,20430,20430,20380,20400,36545
09/01 11:25,20420,20430,20410,20430,16866
09/01 11:20,20450,20460,20420,20420,31407
09/01 11:15,20440,20450,20420,20450,44500
09/01 11:10,20490,20500,20430,20430,87408
09/01 11:05,20400,20510,20400,20490,262390
09/01 11:00,20350,20400,20330,20400,83267
09/01 10:55,20370,20370,20350,20360,34627
09/01 10:50,20350,20380,20330,20370,64793
09/01 10:45,20340,20380,20340,20340,83656
09/01 10:40,20310,20360,20310,20350,145412
09/01 10:35,20280,20320,20270,20310,160532
09/01 10:30,20270,20300,20260,20280,59877
09/01 10:25,20280,20280,20240,20270,78492
09/01 10:20,20220,20280,20220,20280,100940
09/01 10:15,20250,20260,20220,20230,133673
09/01 10:10,20280,20300,20240,20260,200410
09/01 10:05,20270,20300,20270,20290,82916
09/01 10:00,20280,20280,20250,20260,123236
09/01 09:55,20310,20320,20260,20280,125952
09/01 09:50,20280,20330,20270,20300,79421
09/01 09:45,20290,20300,20260,20290,153163
09/01 09:40,20320,20320,20280,20290,99585
09/01 09:35,20290,20340,20270,20320,106408
09/01 09:30,20300,20330,20290,20300,129569
09/01 09:25,20270,20330,20260,20290,146715
09/01 09:20,20320,20330,20260,20270,244449
09/01 09:15,20410,20410,20260,20320,298911
09/01 09:10,20340,20430,20330,20420,215012
09/01 09:05,20300,20390,20270,20340,389532
08/31 15:01,20410,20410,20400,20410,66333
08/31 15:00,20490,20500,20400,20400,188399
08/31 14:55,20490,20500,20450,20490,213501
08/31 14:50,20450,20500,20440,20490,110573
08/31 14:45,20430,20470,20420,20450,100069
08/31 14:40,20440,20440,20390,20430,156772
08/31 14:35,20440,20450,20410,20440,103208
08/31 14:30,20480,20510,20440,20440,142190
08/31 14:25,20510,20530,20480,20480,77748
08/31 14:20,20540,20550,20490,20510,131418
08/31 14:15,20550,20580,20530,20540,109019
08/31 14:10,20590,20590,20560,20560,63181
08/31 14:05,20580,20600,20570,20590,64618
08/31 14:00,20620,20620,20580,20580,42088
08/31 13:55,20630,20640,20600,20610,98592
08/31 13:50,20630,20640,20620,20630,25890
08/31 13:45,20640,20640,20620,20630,51568
08/31 13:40,20650,20650,20630,20630,46187
08/31 13:35,20650,20670,20650,20650,21927
08/31 13:30,20650,20660,20640,20660,70276
08/31 13:25,20630,20650,20630,20650,73763
08/31 13:20,20620,20630,20620,20630,55794
08/31 13:15,20640,20640,20620,20620,68957
08/31 13:10,20630,20650,20620,20650,70410
08/31 13:05,20640,20650,20610,20630,66300
08/31 13:00,20630,20640,20620,20640,70322
08/31 12:55,20640,20660,20620,20630,57283
08/31 12:50,20650,20660,20620,20640,105378
08/31 12:45,20640,20670,20630,20650,61464
08/31 12:40,20680,20690,20640,20640,91827
08/31 12:35,20690,20690,20650,20680,139823
08/31 11:35,20710,20710,20710,20710,6131
08/31 11:30,20700,20720,20700,20710,42747
08/31 11:25,20690,20720,20690,20700,55107
08/31 11:20,20710,20710,20680,20700,38200
08/31 11:15,20690,20720,20690,20710,66709
08/31 11:10,20670,20700,20670,20700,68013
08/31 11:05,20660,20680,20650,20670,61297
08/31 11:00,20650,20680,20650,20660,98778
08/31 10:55,20670,20690,20650,20650,47293
08/31 10:50,20680,20700,20670,20670,49622
08/31 10:45,20670,20690,20660,20680,32599
08/31 10:40,20700,20710,20670,20670,73495
08/31 10:35,20690,20740,20680,20690,142965
08/31 10:30,20700,20730,20680,20690,76091
08/31 10:25,20690,20720,20680,20700,82227
08/31 10:20,20660,20710,20660,20700,193672
08/31 10:15,20650,20660,20640,20660,49663
08/31 10:10,20690,20690,20640,20650,66676
08/31 10:05,20670,20700,20640,20690,129974
08/31 10:00,20630,20680,20620,20670,94417
08/31 09:55,20650,20670,20620,20630,211218
08/31 09:50,20650,20680,20640,20650,257672
08/31 09:45,20570,20660,20570,20660,254653
08/31 09:40,20580,20600,20550,20570,156426
08/31 09:35,20510,20600,20510,20580,294738
08/31 09:30,20470,20530,20460,20510,199926
08/31 09:25,20460,20480,20430,20470,172881
08/31 09:20,20470,20510,20450,20460,182397
08/31 09:15,20500,20510,20460,20460,262821
08/31 09:10,20500,20530,20450,20500,525931
08/31 09:05,20450,20500,20430,20500,553835
08/28 15:01,19980,19980,19980,19980,89247
08/28 15:00,19860,20000,19840,19930,408176
08/28 14:55,19760,19890,19710,19860,411139
08/28 14:50,19850,19890,19670,19770,542712
08/28 14:45,20030,20040,19840,19850,494369
08/28 14:40,20020,20100,19980,20040,323364
08/28 14:35,20100,20130,19980,20020,565656
08/28 14:30,20200,20210,19950,20110,695146
08/28 14:25,20020,20310,19920,20220,777610
08/28 14:20,19660,20070,19540,20020,955730
08/28 14:15,19890,20040,19370,19670,2701148
08/28 14:10,20700,20700,19880,19900,1561697
08/28 14:05,20690,20700,20680,20700,46406
08/28 14:00,20670,20690,20660,20690,37350
08/28 13:55,20660,20680,20650,20670,33966
08/28 13:50,20660,20680,20650,20660,38538
08/28 13:45,20650,20660,20630,20650,81441
08/28 13:40,20680,20690,20650,20650,29793
08/28 13:35,20690,20700,20670,20670,53451
08/28 13:30,20670,20690,20670,20690,23656
08/28 13:25,20680,20690,20670,20680,52603
08/28 13:20,20700,20710,20670,20670,36427
08/28 13:15,20720,20720,20690,20700,75789
08/28 13:10,20730,20750,20720,20730,25338
08/28 13:05,20740,20750,20720,20740,19047
08/28 13:00,20730,20760,20720,20740,48658
08/28 12:55,20730,20740,20720,20720,27806
08/28 12:50,20730,20760,20720,20720,78857
08/28 12:45,20760,20770,20720,20720,92590
08/28 12:40,20740,20770,20730,20760,80369
08/28 12:35,20760,20810,20730,20740,397684
08/28 11:35,20660,20660,20660,20660,13051
08/28 11:30,20660,20670,20650,20660,55055
08/28 11:25,20640,20660,20640,20660,73847
08/28 11:20,20670,20680,20640,20640,62581
08/28 11:15,20650,20680,20650,20670,101962
08/28 11:10,20630,20670,20630,20650,109088
08/28 11:05,20630,20640,20610,20630,67337
08/28 11:00,20620,20640,20610,20620,120256
08/28 10:55,20580,20630,20580,20630,88421
08/28 10:50,20590,20610,20570,20580,53848
08/28 10:45,20560,20600,20560,20590,114993
08/28 10:40,20550,20570,20540,20560,93429
08/28 10:35,20520,20550,20500,20550,100896
08/28 10:30,20540,20550,20510,20520,62464
08/28 10:25,20550,20560,20530,20540,54803
08/28 10:20,20580,20620,20540,20540,165275
08/28 10:15,20570,20600,20570,20580,51321
08/28 10:10,20590,20590,20560,20570,95322
08/28 10:05,20560,20600,20540,20590,103892
08/28 10:00,20530,20570,20510,20560,94622
08/28 09:55,20510,20560,20490,20530,192368
08/28 09:50,20580,20590,20510,20510,147070
08/28 09:45,20620,20630,20570,20570,92984
08/28 09:40,20610,20640,20610,20610,103393
08/28 09:35,20650,20670,20570,20600,182726
08/28 09:30,20670,20680,20620,20660,118089
08/28 09:25,20630,20700,20630,20660,198001
08/28 09:20,20640,20650,20620,20630,104734
08/28 09:15,20640,20680,20620,20630,238883
08/28 09:10,20620,20680,20600,20640,412873
08/28 09:05,20580,20630,20570,20620,561174
08/27 15:01,20470,20470,20470,20470,60869
08/27 15:00,20460,20480,20460,20470,148375
08/27 14:55,20450,20460,20440,20450,19294
08/27 14:50,20440,20460,20440,20440,62277
08/27 14:45,20450,20460,20430,20450,51129
08/27 14:40,20480,20480,20450,20450,21674
08/27 14:35,20460,20480,20450,20480,40436
08/27 14:30,20470,20470,20460,20460,49388
08/27 14:25,20470,20480,20460,20470,22044
08/27 14:20,20450,20470,20450,20470,32634
08/27 14:15,20450,20460,20440,20450,26714
08/27 14:10,20450,20450,20440,20450,49870
08/27 14:05,20460,20470,20440,20450,29982
08/27 14:00,20490,20490,20450,20460,102640
08/27 13:55,20500,20500,20480,20490,31043
08/27 13:50,20480,20510,20480,20500,59390
08/27 13:45,20480,20490,20470,20480,55227
08/27 13:40,20480,20490,20460,20470,25987
08/27 13:35,20460,20480,20450,20480,30730
08/27 13:30,20470,20480,20460,20460,26126
08/27 13:25,20480,20480,20470,20470,17796
08/27 13:20,20490,20500,20480,20480,20454
08/27 13:15,20490,20500,20480,20490,23958
08/27 13:10,20500,20500,20490,20490,28055
08/27 13:05,20500,20520,20500,20500,30721
08/27 13:00,20520,20530,20500,20500,22188
08/27 12:55,20520,20530,20510,20520,46330
08/27 12:50,20490,20540,20480,20520,134928
08/27 12:45,20480,20490,20480,20490,6268
08/27 12:40,20470,20500,20470,20480,36453
08/27 12:35,20520,20520,20470,20470,166982
08/27 11:35,20460,20460,20460,20460,8992
08/27 11:30,20440,20470,20440,20470,62780
08/27 11:25,20460,20460,20430,20450,44328
08/27 11:20,20460,20470,20450,20450,2089
08/27 11:15,20460,20460,20440,20460,20344
08/27 11:10,20470,20480,20450,20460,54890
08/27 11:05,20460,20500,20460,20480,55782
08/27 11:00,20470,20470,20450,20470,61474
08/27 10:55,20480,20490,20470,20480,27388
08/27 10:50,20460,20480,20450,20480,89417
08/27 10:45,20480,20480,20450,20460,112084
08/27 10:40,20500,20510,20470,20480,297882
08/27 10:35,20550,20560,20510,20510,112030
08/27 10:30,20520,20550,20510,20550,53291
08/27 10:25,20520,20530,20520,20520,62789
08/27 10:20,20550,20550,20510,20510,87317
08/27 10:15,20570,20590,20540,20550,104065
08/27 10:10,20580,20580,20550,20570,42944
08/27 10:05,20550,20600,20550,20580,162792
08/27 10:00,20540,20570,20540,20550,56697
08/27 09:55,20530,20560,20520,20540,95509
08/27 09:50,20530,20530,20510,20530,85517
08/27 09:45,20520,20560,20520,20530,53974
08/27 09:40,20530,20550,20510,20530,99578
08/27 09:35,20570,20570,20520,20530,174813
08/27 09:30,20580,20590,20560,20570,99631
08/27 09:25,20570,20600,20560,20590,130579
08/27 09:20,20590,20590,20560,20570,115650
08/27 09:15,20570,20620,20570,20590,160443
08/27 09:10,20620,20630,20560,20570,152001
08/27 09:05,20720,20750,20600,20620,296656
08/26 15:01,20610,20610,20610,20610,45912
08/26 15:00,20610,20630,20580,20610,144294
08/26 14:55,20610,20610,20600,20600,41494
08/26 14:50,20590,20610,20590,20610,55604
08/26 14:45,20620,20620,20580,20590,49938
08/26 14:40,20640,20640,20610,20620,28829
08/26 14:35,20660,20660,20640,20650,20051
08/26 14:30,20650,20660,20640,20660,42862
08/26 14:25,20630,20650,20620,20650,53550
08/26 14:20,20640,20650,20630,20630,28774
08/26 14:15,20640,20650,20630,20640,33437
08/26 14:10,20630,20650,20630,20640,33066
08/26 14:05,20610,20650,20610,20630,62896
08/26 14:00,20600,20620,20600,20610,13289
08/26 13:55,20610,20620,20610,20610,24441
08/26 13:50,20610,20620,20610,20610,27509
08/26 13:45,20620,20620,20600,20610,30403
08/26 13:40,20590,20620,20590,20610,77153
08/26 13:35,20580,20590,20570,20590,48074
08/26 13:30,20570,20600,20570,20590,31082
08/26 13:25,20570,20570,20560,20570,7347
08/26 13:20,20580,20590,20560,20570,17824
08/26 13:15,20590,20600,20580,20580,39400
08/26 13:10,20570,20580,20560,20580,30058
08/26 13:05,20580,20580,20570,20580,3680
08/26 13:00,20570,20580,20570,20580,47183
08/26 12:55,20570,20570,20560,20570,22301
08/26 12:50,20560,20580,20550,20570,39495
08/26 12:45,20550,20570,20540,20570,26757
08/26 12:40,20540,20570,20540,20560,53839
08/26 12:35,20520,20540,20490,20540,261498
08/26 11:35,20590,20590,20590,20590,3077
08/26 11:30,20570,20590,20560,20580,34149
08/26 11:25,20550,20560,20540,20560,84797
08/26 11:20,20560,20570,20550,20550,27981
08/26 11:15,20560,20570,20550,20560,32603
08/26 11:10,20600,20600,20560,20560,11071
08/26 11:05,20600,20600,20570,20590,43970
08/26 11:00,20620,20620,20600,20600,49444
08/26 10:55,20630,20640,20600,20620,101202
08/26 10:50,20580,20630,20580,20630,105331
08/26 10:45,20590,20600,20570,20580,48423
08/26 10:40,20570,20600,20570,20590,120888
08/26 10:35,20570,20570,20550,20570,59139
08/26 10:30,20530,20570,20530,20570,70261
08/26 10:25,20530,20540,20510,20540,106960
08/26 10:20,20570,20570,20530,20530,134418
08/26 10:15,20570,20590,20560,20560,59076
08/26 10:10,20610,20620,20560,20570,48447
08/26 10:05,20600,20610,20550,20600,96486
08/26 10:00,20600,20600,20580,20600,29657
08/26 09:55,20630,20630,20580,20590,63989
08/26 09:50,20610,20640,20600,20630,103841
08/26 09:45,20600,20600,20580,20600,36808
08/26 09:40,20610,20620,20570,20600,200854
08/26 09:35,20640,20660,20610,20610,80261
08/26 09:30,20610,20640,20590,20630,117483
08/26 09:25,20600,20630,20590,20610,112225
08/26 09:20,20730,20730,20600,20600,272720
08/26 09:15,20720,20740,20700,20740,131436
08/26 09:10,20690,20750,20670,20720,144363
08/26 09:05,20590,20710,20580,20700,340677
08/25 15:01,20640,20640,20640,20640,60450
08/25 15:00,20640,20660,20630,20650,107080
08/25 14:55,20690,20690,20630,20640,114442
08/25 14:50,20690,20690,20670,20690,27581
08/25 14:45,20710,20710,20650,20690,160398
08/25 14:40,20690,20720,20680,20710,75017
08/25 14:35,20750,20770,20680,20690,174053
08/25 14:30,20770,20770,20740,20750,133756
08/25 14:25,20780,20790,20760,20760,31372
08/25 14:20,20800,20800,20790,20790,57374
08/25 14:15,20790,20800,20780,20800,124533
08/25 14:10,20790,20810,20770,20790,39835
08/25 14:05,20810,20820,20790,20790,27631
08/25 14:00,20800,20830,20800,20800,50472
08/25 13:55,20800,20810,20790,20800,31447
08/25 13:50,20780,20800,20770,20790,35120
08/25 13:45,20760,20780,20750,20780,48903
08/25 13:40,20780,20800,20750,20750,80722
08/25 13:35,20820,20820,20780,20780,28809
08/25 13:30,20810,20830,20800,20810,30928
08/25 13:25,20790,20820,20790,20810,37120
08/25 13:20,20810,20810,20790,20790,59109
08/25 13:15,20820,20830,20800,20810,63265
08/25 13:10,20840,20860,20820,20830,51631
08/25 13:05,20830,20860,20820,20830,88161
08/25 13:00,20830,20840,20820,20830,80844
08/25 12:55,20850,20860,20830,20830,72618
08/25 12:50,20860,20870,20840,20850,69755
08/25 12:45,20880,20890,20860,20860,56790
08/25 12:40,20850,20880,20840,20880,146619
08/25 12:35,20790,20860,20790,20850,237030
08/25 11:35,20800,20800,20800,20800,13048
08/25 11:30,20770,20810,20770,20810,170987
08/25 11:25,20750,20780,20740,20770,116472
08/25 11:20,20730,20760,20720,20740,138302
08/25 11:15,20730,20730,20720,20720,58888
08/25 11:10,20690,20730,20690,20720,85129
08/25 11:05,20690,20710,20670,20690,182860
08/25 11:00,20690,20700,20680,20690,61792
08/25 10:55,20650,20700,20640,20700,100633
08/25 10:50,20690,20690,20640,20650,61492
08/25 10:45,20670,20700,20660,20690,84599
08/25 10:40,20700,20700,20670,20670,101536
08/25 10:35,20670,20700,20650,20690,139588
08/25 10:30,20640,20670,20640,20670,164063
08/25 10:25,20630,20650,20620,20640,36504
08/25 10:20,20640,20650,20610,20630,74545
08/25 10:15,20650,20660,20620,20630,60097
08/25 10:10,20640,20660,20630,20650,178918
08/25 10:05,20620,20650,20600,20640,135875
08/25 10:00,20580,20630,20580,20620,177911
08/25 09:55,20570,20590,20560,20590,83487
08/25 09:50,20590,20600,20560,20570,71096
08/25 09:45,20570,20600,20570,20590,141665
08/25 09:40,20590,20610,20560,20570,119233
08/25 09:35,20580,20620,20580,20580,96933
08/25 09:30,20600,20600,20570,20580,76751
08/25 09:25,20630,20630,20550,20600,217789
08/25 09:20,20600,20660,20590,20620,436084
08/25 09:15,20600,20600,20550,20600,303852
08/25 09:10,20540,20610,20540,20600,438399
08/25 09:05,20580,20610,20540,20550,893063
08/24 15:01,20110,20110,20110,20110,52324
08/24 15:00,20090,20120,20090,20110,148695
08/24 14:55,20090,20100,20080,20090,56372
08/24 14:50,20110,20110,20080,20090,41969
08/24 14:45,20100,20110,20090,20100,29666
08/24 14:40,20090,20110,20080,20100,60328
08/24 14:35,20100,20100,20080,20090,13769
08/24 14:30,20100,20100,20080,20100,16467
08/24 14:25,20090,20100,20080,20100,56114
08/24 14:20,20080,20100,20080,20080,20557
08/24 14:15,20090,20090,20070,20080,21035
08/24 14:10,20090,20090,20090,20090,10232
08/24 14:05,20100,20100,20080,20090,15362
08/24 14:00,20090,20100,20080,20090,28507
08/24 13:55,20080,20090,20070,20080,73837
08/24 13:50,20070,20090,20070,20090,35077
08/24 13:45,20050,20080,20050,20070,55355
08/24 13:40,20070,20070,20050,20050,17137
08/24 13:35,20050,20070,20040,20070,21723
08/24 13:30,20040,20060,20040,20050,30563
08/24 13:25,20020,20030,20010,20030,18041
08/24 13:20,20030,20040,20000,20020,69739
08/24 13:15,20030,20030,20010,20030,19392
08/24 13:10,20040,20040,20010,20030,55757
08/24 13:05,20060,20060,20040,20040,40774
08/24 13:00,20080,20080,20050,20050,47310
08/24 12:55,20090,20100,20070,20090,36367
08/24 12:50,20070,20100,20070,20090,39496
08/24 12:45,20100,20100,20060,20070,77480
08/24 12:40,20100,20120,20100,20100,19695
08/24 12:35,20120,20130,20100,20110,42849
08/24 11:35,20130,20130,20130,20130,13320
08/24 11:30,20130,20140,20120,20120,31126
08/24 11:25,20140,20150,20120,20130,105148
08/24 11:20,20140,20150,20130,20130,23793
08/24 11:15,20110,20150,20100,20140,115404
08/24 11:10,20090,20110,20090,20100,55447
08/24 11:05,20090,20110,20080,20090,19861
08/24 11:00,20090,20100,20080,20090,45271
08/24 10:55,20120,20120,20080,20090,80660
08/24 10:50,20130,20150,20120,20120,39946
08/24 10:45,20120,20150,20110,20130,86853
08/24 10:40,20120,20130,20100,20110,46743
08/24 10:35,20130,20140,20100,20120,132324
08/24 10:30,20050,20130,20050,20120,166107
08/24 10:25,20020,20060,20020,20050,109116
08/24 10:20,19970,20020,19970,20010,54960
08/24 10:15,19970,19980,19930,19970,55672
08/24 10:10,19970,19980,19930,19970,103370
08/24 10:05,20020,20040,19960,19970,115189
08/24 10:00,20030,20040,20000,20020,90525
08/24 09:55,19950,20040,19950,20030,194883
08/24 09:50,19950,19970,19930,19950,74335
08/24 09:45,19920,19970,19910,19950,91021
08/24 09:40,19940,19950,19880,19930,149861
08/24 09:35,19950,19970,19920,19940,135279
08/24 09:30,19960,19980,19940,19950,102874
08/24 09:25,19980,20000,19950,19970,114883
08/24 09:20,19920,19970,19910,19970,98009
08/24 09:15,19980,19990,19920,19920,140704
08/24 09:10,19950,19990,19910,19970,146336
08/24 09:05,20020,20040,19940,19940,608855
08/21 15:01,20050,20050,20040,20040,57492
08/21 15:00,20020,20070,20020,20050,107969
08/21 14:55,20010,20030,19990,20030,151449
08/21 14:50,20010,20020,20000,20010,77502
08/21 14:45,20020,20040,20010,20010,63599
08/21 14:40,20040,20040,20020,20030,37768
08/21 14:35,20060,20070,20030,20040,43722
08/21 14:30,20080,20080,20060,20060,25857
08/21 14:25,20070,20080,20060,20080,26981
08/21 14:20,20090,20090,20070,20070,28817
08/21 14:15,20090,20100,20080,20080,14027
08/21 14:10,20090,20100,20080,20090,24008
08/21 14:05,20060,20090,20060,20080,25342
08/21 14:00,20080,20080,20060,20070,25545
08/21 13:55,20080,20090,20070,20080,7179
08/21 13:50,20070,20080,20060,20080,37843
08/21 13:45,20060,20080,20040,20070,40694
08/21 13:40,20090,20090,20060,20060,14171
08/21 13:35,20070,20100,20070,20090,29661
08/21 13:30,20080,20080,20060,20070,23360
08/21 13:25,20080,20100,20080,20080,28473
08/21 13:20,20110,20110,20080,20090,76749
08/21 13:15,20100,20120,20090,20100,15288
08/21 13:10,20100,20120,20090,20100,68711
08/21 13:05,20080,20110,20070,20100,48078
08/21 13:00,20100,20100,20080,20090,49145
08/21 12:55,20100,20110,20080,20100,37385
08/21 12:50,20140,20140,20090,20100,70635
08/21 12:45,20180,20190,20130,20140,62496
08/21 12:40,20180,20200,20170,20180,73376
08/21 12:35,20160,20210,20160,20180,253560
08/21 11:35,20040,20040,20040,20040,9116
08/21 11:30,20050,20060,20020,20040,70078
08/21 11:25,20050,20050,20030,20050,31118
08/21 11:20,20060,20070,20040,20040,54404
08/21 11:15,20090,20110,20070,20070,22791
08/21 11:10,20080,20100,20070,20090,27305
08/21 11:05,20070,20090,20030,20080,55193
08/21 11:00,20060,20080,20050,20070,46514
08/21 10:55,20030,20070,20020,20060,63803
08/21 10:50,20090,20090,20000,20020,98400
08/21 10:45,20070,20100,20070,20090,106057
08/21 10:40,20070,20070,20030,20070,132097
08/21 10:35,20100,20100,20060,20070,162737
08/21 10:30,20120,20140,20090,20100,167980
08/21 10:25,20210,20220,20120,20120,185832
08/21 10:20,20160,20220,20160,20210,58056
08/21 10:15,20210,20220,20150,20160,136998
08/21 10:10,20240,20290,20200,20200,92222
08/21 10:05,20250,20270,20230,20240,126890
08/21 10:00,20200,20260,20200,20250,92396
08/21 09:55,20230,20230,20180,20210,128614
08/21 09:50,20280,20330,20230,20230,139155
08/21 09:45,20300,20310,20280,20290,65993
08/21 09:40,20300,20310,20280,20300,236331
08/21 09:35,20360,20360,20300,20300,135252
08/21 09:30,20340,20370,20340,20360,145761
08/21 09:25,20340,20350,20310,20340,142148
08/21 09:20,20310,20360,20310,20350,197065
08/21 09:15,20290,20340,20290,20310,233189
08/21 09:10,20280,20340,20270,20290,519997
08/21 09:05,20190,20300,20180,20280,753979
08/20 15:01,19930,19930,19930,19930,85903
08/20 15:00,19940,19950,19900,19930,167505
08/20 14:55,19910,19940,19910,19940,110749
08/20 14:50,19900,19930,19890,19910,101862
08/20 14:45,19910,19920,19890,19900,113728
08/20 14:40,19920,19930,19910,19910,24236
08/20 14:35,19960,19960,19910,19930,65191
08/20 14:30,19930,19960,19920,19960,103310
08/20 14:25,19920,19950,19910,19920,87028
08/20 14:20,19920,19920,19900,19920,46207
08/20 14:15,19930,19940,19910,19920,39026
08/20 14:10,19920,19940,19920,19930,87110
08/20 14:05,19890,19930,19870,19920,117565
08/20 14:00,19890,19910,19890,19900,26704
08/20 13:55,19920,19930,19890,19890,102331
08/20 13:50,19920,19930,19910,19920,21228
08/20 13:45,19920,19940,19910,19920,53337
08/20 13:40,19930,19940,19910,19920,50730
08/20 13:35,19950,19950,19930,19940,28183
08/20 13:30,19940,19950,19930,19950,25460
08/20 13:25,19940,19940,19920,19930,33908
08/20 13:20,19970,19980,19930,19940,133922
08/20 13:15,19960,19990,19950,19970,122625
08/20 13:10,19950,19970,19950,19960,35240
08/20 13:05,19940,19960,19930,19950,63202
08/20 13:00,19900,19960,19900,19940,82699
08/20 12:55,19900,19910,19870,19910,180832
08/20 12:50,19930,19940,19900,19900,87520
08/20 12:45,19930,19930,19910,19930,83127
08/20 12:40,19970,19980,19930,19940,95349
08/20 12:35,19970,19980,19920,19970,199982
08/20 11:35,20040,20040,20040,20040,4886
08/20 11:30,20040,20050,20020,20040,101929
08/20 11:25,20050,20060,20030,20040,83249
08/20 11:20,20020,20060,20020,20060,49724
08/20 11:15,20030,20040,20010,20020,90443
08/20 11:10,20020,20040,20010,20040,47334
08/20 11:05,20030,20040,20010,20030,88866
08/20 11:00,20050,20050,20020,20030,80207
08/20 10:55,20080,20080,20020,20050,118070
08/20 10:50,20080,20100,20060,20080,121462
08/20 10:45,20100,20100,20080,20080,72782
08/20 10:40,20060,20110,20040,20100,112816
08/20 10:35,20090,20090,20060,20070,121377
08/20 10:30,20070,20100,20060,20090,148891
08/20 10:25,20170,20170,20060,20070,305064
08/20 10:20,20170,20180,20160,20170,73072
08/20 10:15,20200,20220,20160,20160,73907
08/20 10:10,20190,20210,20180,20200,48190
08/20 10:05,20180,20190,20170,20190,57704
08/20 10:00,20170,20190,20150,20180,93785
08/20 09:55,20190,20230,20180,20180,86537
