DATE,OPEN,HIGH,LOW,CLOSE,VOL
08/14 14:55,20590,20650,20590,20640,201547
08/14 14:50,20620,20620,20590,20600,137044
08/14 14:45,20610,20630,20610,20620,71004
08/14 14:40,20610,20610,20590,20610,84136
08/14 14:35,20610,20610,20590,20600,48409
08/14 14:30,20610,20630,20610,20610,42175
08/14 14:25,20600,20610,20590,20610,75691
08/14 14:20,20610,20610,20600,20600,16139
08/14 14:15,20610,20620,20610,20610,28268
08/14 14:10,20640,20640,20610,20610,27660
08/14 14:05,20610,20640,20610,20630,29215
08/14 14:00,20620,20620,20600,20610,55605
08/14 13:55,20630,20630,20610,20620,43188
08/14 13:50,20660,20660,20630,20630,54707
08/14 13:45,20630,20670,20630,20660,90275
08/14 13:40,20640,20640,20630,20640,27842
08/14 13:35,20620,20640,20620,20640,38630
08/14 13:30,20620,20630,20620,20620,52190
08/14 13:25,20620,20630,20610,20620,20907
08/14 13:20,20610,20630,20610,20630,11236
08/14 13:15,20610,20630,20610,20610,12730
08/14 13:10,20620,20620,20610,20610,24684
08/14 13:05,20620,20640,20610,20620,17398
08/14 13:00,20600,20650,20600,20630,97020
08/14 12:55,20610,20620,20600,20600,20101
08/14 12:50,20600,20620,20600,20610,35642
08/14 12:45,20590,20610,20580,20600,49264
08/14 12:40,20580,20600,20570,20580,38987
08/14 12:35,20590,20590,20540,20580,317193
08/14 11:35,20630,20630,20630,20630,8192
08/14 11:30,20630,20640,20620,20630,57337
08/14 11:25,20620,20630,20610,20630,99295
08/14 11:20,20600,20640,20600,20630,109952
08/14 11:15,20600,20630,20590,20600,86230
08/14 11:10,20590,20610,20590,20600,54236
08/14 11:05,20590,20610,20560,20590,93367
08/14 11:00,20610,20610,20570,20590,61542
08/14 10:55,20640,20650,20610,20610,86628
08/14 10:50,20600,20640,20590,20630,100404
08/14 10:45,20600,20620,20590,20600,72983
08/14 10:40,20580,20600,20570,20590,61349
08/14 10:35,20570,20600,20560,20580,103282
08/14 10:30,20550,20570,20540,20560,71283
08/14 10:25,20550,20570,20520,20550,124202
08/14 10:20,20590,20600,20530,20550,130144
08/14 10:15,20580,20590,20530,20580,161885
08/14 10:10,20600,20600,20570,20580,42989
08/14 10:05,20570,20610,20570,20600,122895
08/14 10:00,20570,20580,20550,20570,120067
08/14 09:55,20600,20620,20570,20570,65184
08/14 09:50,20600,20610,20580,20610,91196
08/14 09:45,20640,20650,20600,20610,57991
08/14 09:40,20630,20650,20630,20630,70657
08/14 09:35,20630,20650,20600,20640,169665
08/14 09:30,20610,20640,20570,20620,123137
08/14 09:25,20630,20640,20550,20610,253981
08/14 09:20,20650,20670,20640,20640,94520
08/14 09:15,20660,20680,20620,20660,143836
08/14 09:10,20660,20670,20580,20660,204283
08/14 09:05,20730,20740,20600,20660,769681
08/13 15:01,20590,20590,20590,20590,72307
08/13 15:00,20590,20610,20580,20600,244612
08/13 14:55,20610,20620,20580,20590,155732
08/13 14:50,20610,20630,20600,20620,70031
08/13 14:45,20610,20620,20590,20610,73121
08/13 14:40,20610,20630,20600,20620,89901
08/13 14:35,20620,20620,20600,20600,35185
08/13 14:30,20630,20650,20610,20620,47545
08/13 14:25,20640,20650,20630,20630,127185
08/13 14:20,20600,20640,20600,20630,70868
08/13 14:15,20610,20620,20590,20600,79909
08/13 14:10,20630,20640,20610,20610,34935
08/13 14:05,20660,20670,20600,20630,153377
08/13 14:00,20660,20680,20660,20660,23763
08/13 13:55,20670,20680,20660,20670,43298
08/13 13:50,20670,20680,20660,20670,46659
08/13 13:45,20670,20680,20660,20670,68915
08/13 13:40,20670,20680,20660,20660,23736
08/13 13:35,20660,20680,20660,20670,37092
08/13 13:30,20670,20670,20660,20670,20855
08/13 13:25,20670,20680,20660,20670,41797
08/13 13:20,20660,20680,20650,20670,98085
08/13 13:15,20650,20670,20650,20660,62025
08/13 13:10,20650,20660,20640,20650,46330
08/13 13:05,20620,20660,20620,20660,157156
08/13 13:00,20640,20640,20620,20620,39986
08/13 12:55,20630,20650,20610,20630,105033
08/13 12:50,20600,20630,20600,20630,60380
08/13 12:45,20600,20600,20570,20600,112236
08/13 12:40,20610,20630,20590,20600,60956
08/13 12:35,20610,20650,20610,20610,191477
08/13 11:35,20620,20620,20620,20620,8260
08/13 11:30,20620,20640,20610,20610,101926
08/13 11:25,20600,20630,20600,20620,80028
08/13 11:20,20590,20610,20580,20610,83951
08/13 11:15,20590,20620,20570,20600,107269
08/13 11:10,20610,20640,20590,20590,133198
08/13 11:05,20580,20620,20570,20610,244021
08/13 11:00,20560,20580,20540,20570,72801
08/13 10:55,20590,20600,20560,20570,89425
08/13 10:50,20530,20590,20520,20590,134123
08/13 10:45,20530,20580,20510,20530,126270
08/13 10:40,20580,20590,20510,20530,153882
08/13 10:35,20550,20600,20550,20590,188372
08/13 10:30,20510,20550,20510,20550,114504
08/13 10:25,20520,20530,20510,20510,84786
08/13 10:20,20530,20550,20470,20510,131016
08/13 10:15,20510,20550,20490,20520,151701
08/13 10:10,20470,20520,20450,20510,207050
08/13 10:05,20480,20490,20410,20470,179971
08/13 10:00,20520,20540,20460,20470,162207
08/13 09:55,20580,20580,20440,20520,436006
08/13 09:50,20600,20640,20560,20570,195463
08/13 09:45,20590,20630,20570,20600,188561
08/13 09:40,20580,20620,20570,20590,194074
08/13 09:35,20590,20640,20580,20590,245410
08/13 09:30,20560,20620,20560,20590,346166
08/13 09:25,20520,20570,20500,20560,455661
08/13 09:20,20470,20520,20470,20510,404477
08/13 09:15,20440,20470,20440,20470,177364
08/13 09:10,20410,20490,20410,20450,474989
08/13 09:05,20430,20440,20390,20410,588698
08/12 15:01,19860,19860,19860,19860,58147
08/12 15:00,19810,19860,19810,19850,149563
08/12 14:55,19840,19860,19810,19820,171040
08/12 14:50,19850,19860,19820,19830,128098
08/12 14:45,19810,19850,19800,19850,107755
08/12 14:40,19790,19820,19790,19810,40133
08/12 14:35,19800,19800,19780,19800,51619
08/12 14:30,19800,19810,19790,19800,113419
